[1768]:HP(8036),HA(9836),HM(10150),LP(12799),LM(13258),LA(15529)
[172]:HP(643),HA(811),LP(825),HM(837),LM(957),LA(1010)
[249]:HP(966),HA(1221),HM(1281),LM(1346),LA(1492),LP(1955)
[576]:HP(2416),HA(2993),HM(3137),LM(3499),LP(4494),LA(4684)
[1704]:HP(7690),HA(9435),HM(9753),LM(12883),LA(13109),LP(15420)
[660]:HP(1319),HA(2420),HM(2637),LM(4240),LA(5271),LP(219448)
[1625]:HP(7297),HA(9092),HM(9315),LM(10520),LP(12785),LA(14360)
[770]:HP(3264),HA(4045),HM(4197),LA(5293),LM(5738),LP(5925)
[1500]:HP(6662),HA(8254),HM(8562),LM(10332),LP(11371),LA(12392)
[1028]:HP(4456),HA(5497),HM(5802),LM(6649),LP(7523),LA(8966)
[898]:HP(3847),HA(4794),HM(4986),LM(6205),LA(6611),LP(7173)
[843]:HP(3602),HA(4487),HM(4639),LM(5472),LA(7113),LP(7152)
[910]:HP(3949),HA(4858),HM(5035),LM(5795),LP(6545),LA(8048)
[1658]:HP(7526),HA(9137),HM(9521),LM(11828),LP(12973),LA(15864)
[1037]:HP(4474),HA(5616),HM(5783),LM(7590),LP(8213),LA(8298)
[1249]:HP(2498),HA(4579),HM(4992),LM(8451),LA(9780),LP(783121)
[933]:HP(4088),HA(5031),HM(5230),LM(6409),LA(7847),LP(7986)
[719]:HP(3024),HA(3811),HM(3921),LM(4469),LP(5740),LA(5925)
[1608]:HP(3215),HA(5905),HM(6429),LM(11449),LA(14312),LP(1296850)
[1866]:HP(8490),HA(10456),HM(10785),LP(13815),LM(13960),LA(15470)
[828]:HP(3590),HA(4414),HM(4567),LM(5574),LP(6100),LA(6869)
[1793]:HP(3587),HA(6568),HM(7167),LM(12302),LA(14093),LP(1611905)
[752]:HP(3252),HA(3996),HM(4090),LP(5624),LM(5750),LA(5828)
[551]:HP(2266),HA(2850),HM(2963),LM(3398),LP(3470),LA(4234)
[1064]:HP(4658),HA(5730),HM(5953),LM(6899),LP(8328),LA(8679)
[136]:HP(509),HA(639),HM(658),LA(759),LP(775),LM(833)
[715]:HP(2994),HA(3717),HM(3862),LM(4964),LP(5289),LA(5398)
[1976]:HP(9018),HA(11059),HM(11415),LM(15242),LP(15283),LA(16781)
[263]:HP(1028),HA(1299),HM(1336),LM(1417),LP(1431),LA(2049)
[632]:HP(2672),HA(3342),HM(3417),LA(4382),LP(4527),LM(4621)
[637]:HP(2654),HA(3356),HM(3435),LM(4017),LP(4047),LA(4711)
[29]:HP(90),LP(98),LM(112),HA(117),HM(122),LA(133)
[55]:HP(199),LM(231),HA(237),HM(250),LA(260),LP(267)
[411]:HP(1694),HA(2066),HM(2131),LP(2417),LM(2579),LA(3194)
[1792]:HP(8156),HA(10003),HM(10306),LM(13084),LP(13800),LA(16280)
[1162]:HP(5107),HA(6205),HM(6522),LM(8238),LA(8436),LP(9572)
[1248]:HP(5550),HA(6842),HM(7011),LM(8584),LP(8718),LA(9739)
[1964]:HP(8957),HA(11028),HM(11381),LP(14399),LM(14402),LA(17510)
[716]:HP(2963),HA(3758),HM(3876),LM(4277),LP(4705),LA(5715)
[1304]:HP(5792),HA(7223),HM(7371),LM(9586),LA(10809),LP(11294)
[1937]:HP(3873),HA(7133),HM(7745),LM(12953),LA(16519),LP(1880825)
[522]:HP(2144),HA(2702),HM(2755),LP(3126),LM(3640),LA(4073)
[441]:HP(1823),HA(2229),HM(2353),LM(2780),LP(2900),LA(3473)
[1831]:HP(8397),HA(10271),HM(10481),LM(14329),LP(15066),LA(16848)
[1142]:HP(4976),HA(6211),HM(6423),LP(7690),LM(8135),LA(9779)
[339]:HP(1351),HA(1691),HM(1768),LP(1903),LM(2094),LA(2330)
[109]:HP(217),HA(396),HM(433),LM(539),LA(599),LP(6211)
[1019]:HP(4486),HA(5495),HM(5690),LM(7141),LA(8512),LP(9576)
[132]:HP(494),HA(622),HM(640),LM(660),LP(706),LA(769)
[69]:HP(241),HA(299),HM(314),LP(320),LM(362),LA(400)
[1172]:HP(5190),HA(6346),HM(6601),LM(8154),LA(9303),LP(9999)
[309]:HP(1203),HA(1550),HM(1578),LM(1778),LP(1935),LA(2183)
[417]:HP(1714),HA(2124),HM(2203),LM(2448),LP(2585),LA(2892)
[332]:HP(1300),HA(1676),HM(1720),LM(1832),LP(1970),LA(2318)
[207]:HP(800),HA(997),HM(1063),LP(1070),LM(1166),LA(1292)
[155]:HP(569),HA(724),LM(752),HM(760),LP(888),LA(934)
[405]:HP(1616),HA(2041),HM(2110),LP(2574),LM(2658),LA(2904)
[213]:HP(820),HA(1046),HM(1071),LM(1243),LA(1421),LP(1580)
[1868]:HP(8425),HA(10319),HM(10739),LM(13121),LP(14742),LA(17080)
[1265]:HP(5598),HA(6916),HM(7162),LM(8599),LP(9746),LA(10147)
[504]:HP(2075),HA(2573),HM(2700),LM(3231),LP(3570),LA(4126)
[159]:HP(598),HA(761),HM(779),LP(808),LM(811),LA(943)
[683]:HP(2881),HA(3541),HM(3737),LM(4708),LP(4875),LA(5508)
[1602]:HP(7210),HA(8829),HM(9177),LM(11830),LP(13863),LA(14889)
[1836]:HP(8369),HA(10290),HM(10637),LM(14090),LP(15172),LA(15201)
[1030]:HP(4460),HA(5553),HM(5720),LM(7226),LP(8241),LA(8813)
[587]:HP(2493),HA(3086),HM(3173),LP(4113),LM(4129),LA(4609)
[1751]:HP(7863),HA(9787),HM(10042),LM(13533),LP(14622),LA(16175)
[408]:HP(1651),HA(2115),HM(2123),LM(2380),LP(2877),LA(2923)
[1165]:HP(5183),HA(6302),HM(6499),LM(8354),LP(9629),LA(10352)
[1575]:HP(7095),HA(8661),HM(9037),LM(11828),LA(12900),LP(13536)
[1821]:HP(8181),HA(10146),HM(10471),LM(13476),LP(15437),LA(15669)
[304]:HP(607),HA(1114),HM(1213),LM(1736),LA(2071),LP(46966)
[1569]:HP(7007),HA(8595),HM(8943),LM(12045),LP(12385),LA(13243)
[22]:LP(64),HP(67),LM(78),HA(87),HM(88),LA(89)
[1299]:HP(5699),HA(7049),HM(7296),LM(9317),LP(9396),LA(10456)
[302]:HP(1194),HA(1499),HM(1565),LM(1730),LP(1834),LA(2323)
[1795]:HP(8083),HA(9909),HM(10284),LP(13229),LA(14428),LM(14907)
[1010]:HP(2019),HA(3705),HM(4037),LM(6120),LA(7966),LP(512573)
[1547]:HP(6937),HA(8571),HM(8785),LM(10812),LP(11903),LA(12008)
[1768]:HP(8067),HA(9795),HM(10180),LP(13203),LM(13430),LA(15916)
[929]:HP(4033),HA(4995),HM(5127),LM(5985),LP(6993),LA(7248)
[602]:HP(1203),HA(2204),HM(2405),LM(3718),LA(4347),LP(182705)
[636]:HP(2698),HA(3296),HM(3443),LM(4220),LP(4286),LA(4848)
[1123]:HP(2245),HA(4129),HM(4489),LM(7226),LA(9556),LP(633370)
[1612]:HP(7251),HA(8974),HM(9274),LM(11870),LA(12517),LP(13136)
[1212]:HP(5302),HA(6568),HM(6837),LP(8458),LM(9021),LA(10440)
[414]:HP(1667),HA(2096),HM(2173),LP(2469),LM(2571),LA(3132)
[163]:HP(615),HA(779),HM(794),LM(903),LP(996),LA(1050)
[108]:HP(215),HA(394),HM(429),LA(504),LM(537),LP(6100)
[380]:HP(1526),HA(1927),HM(2002),LM(2280),LP(2416),LA(2918)
[937]:HP(4036),HA(5011),HM(5209),LM(6818),LP(8073),LA(9182)
[357]:HP(1428),HA(1790),HM(1842),LM(2243),LP(2318),LA(2882)
[910]:HP(3910),HA(4874),HM(4997),LP(5949),LM(6023),LA(6921)
[213]:HP(425),HA(777),HM(849),LM(1173),LA(1422),LP(23215)
[1070]:HP(4666),HA(5801),HM(5975),LM(8086),LP(9020),LA(9169)
[885]:HP(3700),HA(4708),HM(4861),LM(5817),LP(5983),LA(7222)
[898]:HP(3859),HA(4802),HM(4951),LM(5860),LA(6521),LP(6693)
[707]:HP(3012),HA(3679),HM(3858),LM(4321),LP(4995),LA(6244)
[195]:HP(389),HA(718),HM(777),LM(1106),LA(1256),LP(19498)
[215]:HP(815),HA(1053),HM(1082),LM(1104),LP(1253),LA(1329)
[1951]:HP(8900),HA(10826),HM(11226),LM(13834),LP(14832),LA(18604)
[1831]:HP(8346),HA(10082),HM(10528),LM(14050),LP(15810),LA(17620)
[1774]:HP(8039),HA(9802),HM(10161),LM(13958),LP(14384),LA(14802)
[501]:HP(2092),HA(2587),HM(2665),LP(3229),LM(3376),LA(4055)
[578]:HP(2428),HA(2988),HM(3114),LP(3414),LM(3681),LA(4609)
[757]:HP(3243),HA(3964),HM(4178),LM(4945),LP(5869),LA(6557)
[503]:HP(2088),HA(2542),HM(2662),LP(2992),LM(3175),LA(4123)
[1064]:HP(4581),HA(5760),HM(5923),LM(7479),LA(8686),LP(9320)
[1501]:HP(6732),HA(8167),HM(8511),LM(10342),LP(11245),LA(13723)
[608]:HP(2593),HA(3144),HM(3253),LP(3863),LM(4070),LA(4451)
[440]:HP(1768),HA(2233),HM(2332),LM(2606),LP(2969),LA(3339)
[1313]:HP(5812),HA(7201),HM(7398),LM(10103),LA(10688),LP(11092)
[1331]:HP(5908),HA(7193),HM(7490),LP(10242),LM(10479),LA(11654)
[108]:HP(389),HA(500),HM(521),LM(547),LP(589),LA(652)
[1763]:HP(3525),HA(6459),HM(7049),LM(12194),LA(14620),LP(1558490)
[1016]:HP(4411),HA(5461),HM(5652),LP(6805),LM(6835),LA(8631)
[937]:HP(4050),HA(4986),HM(5185),LM(6610),LP(6932),LA(6996)
[248]:HP(974),HA(1214),HM(1257),LM(1333),LA(1666),LP(2008)
[1737]:HP(7789),HA(9637),HM(9908),LM(13109),LA(14959),LP(15426)
[571]:HP(2348),HA(2934),HM(3060),LM(3790),LA(4157),LP(5156)
[131]:HP(261),HA(476),HM(521),LM(614),LA(909),LP(8906)
[1829]:HP(8418),HA(10207),HM(10553),LM(13185),LP(13702),LA(15496)
[505]:HP(2079),HA(2616),HM(2687),LM(3315),LA(3462),LP(3548)
[392]:HP(1627),HA(1982),HM(2074),LM(2358),LP(2409),LA(2765)
[626]:HP(2645),HA(3282),HM(3375),LP(4352),LM(4354),LA(4507)
[1862]:HP(8399),HA(10366),HM(10696),LP(14162),LM(14530),LA(16537)
[283]:HP(1121),HA(1406),HM(1453),LP(1834),LA(1975),LM(2177)
[62]:HP(123),HA(222),HM(245),LM(254),LA(291),LP(2075)
[725]:HP(3050),HA(3862),HM(3917),LM(4793),LP(5166),LA(5723)
[757]:HP(3240),HA(3946),HM(4145),LM(4868),LP(5815),LA(7068)
[1590]:HP(7104),HA(8758),HM(9074),LP(11708),LM(11880),LA(13243)
[185]:HP(687),HA(879),HM(919),LM(1072),LA(1085),LP(1257)
[1834]:HP(8443),HA(10286),HM(10608),LM(13404),LP(13693),LA(16938)
[1243]:HP(5533),HA(6785),HM(6995),LM(8472),LP(9663),LA(10044)
[159]:HP(591),LM(746),HA(749),HM(784),LP(994),LA(1039)
[893]:HP(3861),HA(4728),HM(4893),LM(5822),LP(6581),LA(6801)
[959]:HP(4189),HA(5132),HM(5322),LP(6495),LM(6541),LA(7539)
[1585]:HP(7030),HA(8820),HM(8957),LM(11929),LP(12574),LA(14103)
[1826]:HP(8289),HA(10222),HM(10501),LM(12955),LP(15303),LA(15823)
[613]:HP(2575),HA(3188),HM(3313),LM(3804),LP(3881),LA(4831)
[1249]:HP(5517),HA(6816),HM(7039),LM(8953),LP(9617),LA(9875)
[524]:HP(2180),HA(2659),HM(2763),LM(3183),LP(3753),LA(3865)
[43]:HP(138),HA(185),LM(188),HM(192),LP(206),LA(304)
[1872]:HP(8397),HA(10412),HM(10785),LM(12841),LP(13921),LA(16048)
[135]:HP(506),HA(646),HM(661),LP(693),LA(745),LM(762)
[1007]:HP(4314),HA(5411),HM(5578),LP(6652),LM(6664),LA(7578)
[1874]:HP(8531),HA(10379),HM(10748),LP(15205),LM(15898),LA(17909)
[1805]:HP(8244),HA(10104),HM(10450),LM(12630),LA(13888),LP(13947)
[351]:HP(1411),HA(1756),HM(1802),LM(2148),LA(2381),LP(2660)
[1319]:HP(5937),HA(7234),HM(7485),LM(8999),LP(9074),LA(11242)
[16]:HP(49),LM(55),HM(63),HA(64),LA(66),LP(69)
[583]:HP(2444),HA(3049),HM(3119),LP(3898),LM(4387),LA(4968)
[1696]:HP(7695),HA(9383),HM(9755),LM(11912),LP(14183),LA(15695)
[819]:HP(3555),HA(4320),HM(4501),LP(5702),LM(5962),LA(7028)
[861]:HP(3713),HA(4621),HM(4732),LM(6119),LA(6452),LP(6680)
[1122]:HP(4947),HA(6106),HM(6335),LP(7562),LM(7805),LA(8804)
[725]:HP(3070),HA(3827),HM(3934),LM(4690),LP(5191),LA(5573)
[1114]:HP(4872),HA(6060),HM(6277),LM(7543),LP(7605),LA(9874)
[1936]:HP(3872),HA(7086),HM(7741),LM(12948),LA(17284),LP(1878886)
[1658]:HP(7504),HA(9150),HM(9466),LM(12252),LP(12900),LA(13521)
[126]:HP(458),HA(591),HM(602),LM(611),LP(701),LA(744)
[1191]:HP(5259),HA(6488),HM(6711),LM(7833),LP(9108),LA(10376)
[935]:HP(4056),HA(5033),HM(5181),LM(5892),LP(7091),LA(7794)
[201]:HP(751),HA(952),HM(1005),LM(1107),LP(1187),LA(1436)
[1967]:HP(9044),HA(10959),HM(11334),LM(14282),LP(16528),LA(17735)
[1501]:HP(6719),HA(8217),HM(8488),LM(10808),LP(11459),LA(13651)
[1276]:HP(5668),HA(6924),HM(7244),LM(9426),LP(10378),LA(10824)
[1161]:HP(5076),HA(6294),HM(6504),LM(8142),LP(8154),LA(10838)
[1111]:HP(4889),HA(5994),HM(6204),LP(7575),LM(7726),LA(9203)
[588]:HP(2460),HA(3040),HM(3148),LM(3747),LP(4204),LA(4928)
[940]:HP(4003),HA(5031),HM(5235),LP(6432),LM(6750),LA(7502)
[1570]:HP(3139),HA(5759),HM(6277),LM(11236),LA(13662),LP(1236373)
[213]:HP(796),HA(1047),HM(1063),LP(1211),LM(1277),LA(1366)
[81]:HP(287),HA(365),HM(374),LM(379),LP(424),LA(463)
[1837]:HP(8448),HA(10261),HM(10525),LM(13457),LP(15366),LA(16996)
[1576]:HP(7068),HA(8737),HM(8995),LM(11442),LP(12798),LA(13162)
[1529]:HP(6810),HA(8463),HM(8653),LP(10439),LM(11328),LA(13226)
[1493]:HP(6646),HA(8196),HM(8510),LP(10711),LM(10875),LA(12922)
[1683]:HP(7649),HA(9344),HM(9607),LM(11683),LP(13411),LA(15357)
[1381]:HP(6120),HA(7602),HM(7798),LP(9562),LM(9961),LA(11793)
[262]:HP(1020),HA(1276),HM(1323),LM(1438),LP(1609),LA(1786)
[951]:HP(1901),HA(3490),HM(3801),LM(5930),LA(7349),LP(454576)
[142]:HP(535),HA(679),HM(689),LM(764),LP(766),LA(891)
[1604]:HP(7194),HA(8842),HM(9135),LM(11280),LP(11509),LA(12824)
[1606]:HP(7292),HA(8890),HM(9229),LM(11251),LP(12622),LA(13775)
[1529]:HP(6891),HA(8404),HM(8699),LM(11355),LP(12254),LA(13652)
[1443]:HP(2885),HA(5299),HM(5769),LM(10262),LA(12265),LP(1044730)
[251]:HP(992),HA(1216),HM(1268),LM(1286),LP(1306),LA(1736)
[1792]:HP(8136),HA(9940),HM(10341),LA(13517),LM(14001),LP(17196)
[1822]:HP(8196),HA(10130),HM(10538),LP(15254),LM(15789),LA(16751)
[193]:HP(385),HA(710),HM(769),LM(1097),LA(1197),LP(19105)
[1159]:HP(5066),HA(6324),HM(6473),LM(8517),LA(9444),LP(9479)
[112]:HP(395),HA(505),HM(531),LM(585),LP(611),LA(652)
[1366]:HP(6043),HA(7446),HM(7734),LM(9496),LA(10372),LP(11422)
[303]:HP(1204),HA(1498),HM(1542),LP(1612),LM(1919),LA(2082)
[1856]:HP(8336),HA(10359),HM(10714),LM(13297),LP(14481),LA(15641)
[212]:HP(818),HA(1014),HM(1057),LM(1071),LP(1154),LA(1279)
[569]:HP(2381),HA(2962),HM(3054),LM(3589),LA(4653),LP(4755)
[1702]:HP(7684),HA(9362),HM(9756),LM(11837),LA(14036),LP(14317)
[298]:HP(1180),HA(1499),HM(1544),LM(1769),LP(1946),LA(2025)
[1954]:HP(8915),HA(10865),HM(11282),LM(15020),LA(16373),LP(16667)
[957]:HP(1913),HA(3506),HM(3825),LM(5947),LA(8572),LP(460315)
[1095]:HP(4830),HA(5944),HM(6175),LA(8131),LP(8451),LM(8655)
[470]:HP(1937),HA(2405),HM(2467),LM(2856),LP(2937),LA(3331)
[13]:HP(40),HA(47),LM(48),HM(50),LA(54),LP(62)
[740]:HP(3147),HA(3887),HM(3999),LP(5236),LA(5438),LM(5599)
[1727]:HP(7926),HA(9540),HM(9907),LM(12392),LP(15321),LA(15348)
[1660]:HP(7586),HA(9190),HM(9547),LM(12814),LA(14257),LP(15474)
[1159]:HP(5101),HA(6273),HM(6492),LP(8071),LA(8727),LM(9551)
[1721]:HP(7772),HA(9574),HM(9880),LM(12026),LA(14021),LP(14931)
[288]:HP(1113),HA(1445),HM(1467),LM(1716),LA(1898),LP(1945)
[516]:HP(2155),HA(2671),HM(2756),LM(3243),LA(3587),LP(3887)
[179]:HP(689),HA(854),HM(889),LP(931),LM(990),LA(1155)
[271]:HP(1064),HA(1347),HM(1395),LM(1479),LP(1745),LA(1941)
[867]:HP(3746),HA(4653),HM(4755),LM(6163),LA(6696),LP(7165)
[1312]:HP(5809),HA(7152),HM(7400),LP(10336),LM(10451),LA(10635)
[603]:HP(2515),HA(3115),HM(3232),LP(3667),LM(3941),LA(4474)
[880]:HP(3825),HA(4711),HM(4886),LP(5937),LM(6028),LA(7016)
[1266]:HP(5601),HA(6881),HM(7176),LM(8978),LP(9350),LA(9946)
[1688]:HP(7606),HA(9396),HM(9647),LM(11810),LA(14774),LP(15303)
[1314]:HP(5844),HA(7107),HM(7385),LM(9390),LP(9960),LA(12589)
[975]:HP(4232),HA(5188),HM(5405),LM(6876),LP(7031),LA(8153)
[1250]:HP(2500),HA(4573),HM(4996),LM(8461),LA(9983),LP(784373)
[1369]:HP(6087),HA(7522),HM(7743),LM(9792),LP(10269),LA(10481)
[1440]:HP(6489),HA(7861),HM(8206),LM(10781),LP(11288),LA(13422)
[1056]:HP(4596),HA(5758),HM(5905),LM(7356),LP(7627),LA(9151)
[1712]:HP(7718),HA(9438),HM(9828),LM(11656),LP(14426),LA(15917)
[1246]:HP(5519),HA(6817),HM(6998),LM(8314),LP(9039),LA(10090)
[1014]:HP(4390),HA(5444),HM(5630),LM(7139),LP(7838),LA(8540)
[914]:HP(3902),HA(4896),HM(5011),LP(5920),LM(6804),LA(8182)
[1964]:HP(8938),HA(11051),HM(11361),LM(13756),LP(15110),LA(16078)
[36]:HP(115),HM(157),HA(157),LP(167),LM(171),LA(202)
[1046]:HP(4536),HA(5629),HM(5842),LM(7468),LA(7609),LP(7896)
[345]:HP(1353),HA(1713),HM(1799),LM(1943),LP(2312),LA(2661)
[1984]:HP(3971),HA(7287),HM(7932),LM(13140),LA(19948),LP(1973086)
[1558]:HP(7002),HA(8719),HM(8864),LM(11750),LP(12067),LA(13640)
[1054]:HP(4595),HA(5703),HM(5904),LM(7487),LA(7824),LP(7913)
[1860]:HP(8341),HA(10304),HM(10634),LM(14969),LA(16136),LP(16215)
[1943]:HP(8903),HA(10902),HM(11291),LM(14809),LP(16379),LA(17891)
[355]:HP(1402),HA(1796),HM(1856),LM(2250),LP(2292),LA(2746)
[918]:HP(3903),HA(4920),HM(5067),LM(6626),LP(7158),LA(7221)
[1594]:HP(7182),HA(8831),HM(9062),LM(10693),LP(12132),LA(13085)
[1838]:HP(8335),HA(10241),HM(10563),LM(13620),LP(14439),LA(15224)
[1292]:HP(5679),HA(7153),HM(7287),LP(9069),LM(10439),LA(10666)
[284]:HP(1111),HA(1419),HM(1451),LM(1696),LP(1729),LA(2246)
[1003]:HP(4378),HA(5423),HM(5577),LM(6793),LP(7538),LA(7862)
[110]:HP(397),LP(508),HA(510),HM(531),LM(588),LA(634)
[1426]:HP(6360),HA(7803),HM(8019),LM(10529),LP(10997),LA(11727)
[807]:HP(3448),HA(4291),HM(4463),LM(5089),LA(6065),LP(6616)
[1812]:HP(8234),HA(10091),HM(10468),LM(12026),LP(14817),LA(15058)
[482]:HP(1983),HA(2492),HM(2556),LM(2884),LP(3361),LA(3835)
[125]:HP(460),HA(585),HM(613),LM(646),LP(683),LA(797)
[970]:HP(4174),HA(5260),HM(5343),LM(6616),LA(7533),LP(8054)
[626]:HP(2615),HA(3266),HM(3380),LP(4669),LM(4772),LA(5231)
[488]:HP(975),HA(1785),HM(1949),LM(2766),LA(3462),LP(120290)
[1663]:HP(7476),HA(9184),HM(9537),LM(12683),LP(13192),LA(15839)
[766]:HP(3236),HA(4059),HM(4207),LM(4932),LP(5845),LA(6548)
[1742]:HP(3484),HA(6399),HM(6964),LM(12107),LA(16015),LP(1521635)
[491]:HP(2040),HA(2521),HM(2626),LM(3104),LP(3200),LA(3355)
[220]:HP(848),HA(1093),HM(1099),LP(1158),LM(1216),LA(1466)
[1383]:HP(6220),HA(7629),HM(7880),LM(9617),LA(11542),LP(11834)
[348]:HP(1363),HA(1720),HM(1820),LP(2085),LM(2232),LA(2590)
[1485]:HP(6641),HA(8197),HM(8431),LM(11101),LA(11731),LP(13559)
[466]:HP(1916),HA(2388),HM(2442),LM(3225),LP(3319),LA(3725)
[902]:HP(3890),HA(4801),HM(5017),LM(6052),LP(6726),LA(8395)
[592]:HP(2466),HA(3064),HM(3131),LP(3845),LM(4462),LA(4725)
[1035]:HP(2069),HA(3823),HM(4137),LM(6290),LA(8092),LP(538198)
[281]:HP(1078),HA(1377),HM(1424),LM(1572),LA(1715),LP(2184)
[612]:HP(2562),HA(3170),HM(3296),LM(3802),LP(4477),LA(4763)
[517]:HP(2129),HA(2663),HM(2770),LP(3298),LM(3380),LA(3670)
[1659]:HP(7405),HA(9183),HM(9430),LM(12589),LP(13109),LA(14356)
[30]:HP(98),LP(120),LM(120),HA(123),HM(132),LA(152)
[678]:HP(2830),HA(3546),HM(3688),LM(4428),LA(4816),LP(4962)
[1408]:HP(6221),HA(7788),HM(7990),LM(10321),LP(11113),LA(11590)
[1644]:HP(7374),HA(9149),HM(9443),LM(12468),LP(14157),LA(14921)
[1657]:HP(7465),HA(9203),HM(9479),LM(12950),LP(13022),LA(13879)
[627]:HP(2594),HA(3275),HM(3378),LM(3866),LP(4375),LA(4535)
[1239]:HP(5438),HA(6723),HM(6983),LM(8681),LP(9573),LA(10014)
[1167]:HP(5162),HA(6334),HM(6595),LM(8287),LP(9112),LA(9332)
[770]:HP(3320),HA(4097),HM(4227),LM(5122),LA(5658),LP(6607)
[53]:HP(174),LP(206),LM(214),HA(227),HM(234),LA(260)
[1292]:HP(5755),HA(7053),HM(7270),LM(8715),LP(9090),LA(11289)
[1373]:HP(6103),HA(7499),HM(7751),LM(9062),LP(10185),LA(12075)
[1975]:HP(8954),HA(11007),HM(11415),LM(16396),LA(17690),LP(18106)
[641]:HP(2700),HA(3365),HM(3446),LM(4019),LP(4275),LA(4741)
[1346]:HP(2691),HA(4958),HM(5381),LM(9376),LA(11250),LP(909221)
[1043]:HP(4593),HA(5640),HM(5836),LM(6959),LP(7629),LA(8182)
[392]:HP(1562),HA(2013),HM(2047),LP(2141),LM(2264),LA(2753)
[1405]:HP(6235),HA(7704),HM(7977),LM(10481),LP(11833),LA(11992)
[135]:HP(493),HA(620),HM(661),LM(683),LA(799),LP(827)
[1551]:HP(6927),HA(8614),HM(8804),LM(11577),LA(12649),LP(15271)
[1134]:HP(4973),HA(6104),HM(6353),LM(8360),LP(8385),LA(9722)
[1984]:HP(9057),HA(11106),HM(11562),LM(14394),LA(16442),LP(17791)
[143]:HP(532),HA(660),HM(697),LP(704),LM(783),LA(910)
[641]:HP(2706),HA(3358),HM(3492),LM(3999),LP(4316),LA(5475)
[1464]:HP(6546),HA(8133),HM(8354),LM(10730),LP(12156),LA(12186)
[1976]:HP(9093),HA(11090),HM(11477),LM(15319),LP(15365),LA(18088)
[991]:HP(4300),HA(5349),HM(5518),LM(6696),LA(7282),LP(8044)
[65]:HP(129),HA(237),HM(257),LM(273),LA(339),LP(2273)
[865]:HP(3705),HA(4651),HM(4761),LM(5925),LA(6205),LP(6249)
[1829]:HP(8310),HA(10147),HM(10504),LM(13307),LA(15050),LP(15345)
[874]:HP(3787),HA(4674),HM(4779),LM(5902),LA(5949),LP(6720)
[948]:HP(4055),HA(5061),HM(5223),LM(6840),LP(7046),LA(7213)
[1702]:HP(7622),HA(9419),HM(9747),LM(12564),LA(12978),LP(13795)
[769]:HP(3325),HA(4111),HM(4253),LP(5773),LM(5917),LA(6013)
[1510]:HP(6804),HA(8292),HM(8626),LP(10803),LM(10892),LA(12566)
[1649]:HP(7463),HA(9082),HM(9536),LP(11016),LM(12351),LA(14387)
[1220]:HP(5381),HA(6677),HM(6838),LM(8831),LP(9024),LA(9478)
[742]:HP(3088),HA(3896),HM(4051),LM(4795),LP(4856),LA(6259)
[68]:HP(231),LM(289),HA(303),HM(323),LP(343),LA(383)
[1180]:HP(5176),HA(6344),HM(6635),LP(8525),LM(8783),LA(10146)
[710]:HP(2989),HA(3765),HM(3880),LM(4566),LP(5109),LA(6056)
[179]:HP(682),HA(843),LM(880),HM(891),LP(965),LA(1196)
[1756]:HP(7939),HA(9677),HM(10122),LM(12569),LP(14370),LA(16755)
[572]:HP(2413),HA(2990),HM(3089),LM(3463),LP(3688),LA(3968)
[1047]:HP(4563),HA(5645),HM(5797),LM(7400),LP(8296),LA(8851)
[893]:HP(3896),HA(4730),HM(4934),LM(5607),LP(7699),LA(7887)
[1483]:HP(6640),HA(8196),HM(8450),LM(10925),LP(11688),LA(11940)
[972]:HP(4239),HA(5246),HM(5413),LM(7146),LA(8200),LP(8374)
[1900]:HP(8678),HA(10705),HM(10959),LM(14362),LP(16961),LA(17070)
[346]:HP(1361),HA(1756),HM(1803),LM(1911),LP(2022),LA(2167)
[650]:HP(2692),HA(3377),HM(3496),LM(4402),LA(4732),LP(4733)
[1424]:HP(6407),HA(7792),HM(7925),LP(10503),LM(10802),LA(11753)
[123]:HP(448),HA(581),LM(587),HM(594),LP(661),LA(744)
[1127]:HP(4897),HA(6122),HM(6282),LM(7626),LP(8769),LA(9544)
[1495]:HP(6739),HA(8325),HM(8534),LM(10682),LP(11438),LA(13377)
[817]:HP(1633),HA(2996),HM(3265),LM(5385),LA(6282),LP(335785)
[1530]:HP(6872),HA(8472),HM(8659),LM(10793),LP(10992),LA(12597)
[1653]:HP(7468),HA(9235),HM(9437),LM(12260),LP(14481),LA(16162)
[474]:HP(1936),HA(2427),HM(2506),LP(2854),LM(3116),LA(3382)
[1376]:HP(6131),HA(7515),HM(7773),LM(9917),LP(10631),LA(11625)
[1758]:HP(7957),HA(9823),HM(10105),LM(12068),LP(14132),LA(15884)
[1590]:HP(7245),HA(8754),HM(9040),LM(12050),LP(14024),LA(14305)
[1249]:HP(5445),HA(6752),HM(7039),LM(8700),LP(9012),LA(10303)
[1803]:HP(8236),HA(10045),HM(10410),LP(12895),LM(13156),LA(19188)
[109]:HP(387),HA(503),LM(517),HM(528),LP(614),LA(672)
[811]:HP(3487),HA(4326),HM(4460),LM(5222),LP(5885),LA(6810)
[257]:HP(1006),HA(1268),HM(1288),LM(1518),LA(1683),LP(1723)
[1306]:HP(5793),HA(7085),HM(7425),LM(10016),LP(11181),LA(11672)
[1502]:HP(6678),HA(8319),HM(8555),LP(11129),LA(11328),LM(11644)
[1279]:HP(5632),HA(7010),HM(7248),LM(8819),LP(9532),LA(10037)
